f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.3,0.2,0.05,0.1,0.2,64,15
0.3,0.2,0.05,0.1,0.25,60,15
0.3,0.2,0.05,0.1,0.3,61,15
0.3,0.2,0.05,0.15,0.05,57,15
0.3,0.2,0.05,0.15,0.1,60,15
0.3,0.2,0.05,0.15,0.15,17,15
0.3,0.2,0.05,0.15,0.2,63,15
0.3,0.2,0.05,0.15,0.25,22,15
0.3,0.2,0.05,0.15,0.3,62,15
0.3,0.2,0.05,0.2,0.05,56,15
0.3,0.2,0.05,0.2,0.1,63,15
0.3,0.2,0.05,0.2,0.15,58,15
0.3,0.2,0.05,0.2,0.2,42,15
0.3,0.2,0.05,0.2,0.25,42,15
0.3,0.2,0.05,0.2,0.3,46,15
0.3,0.2,0.05,0.25,0.05,47,15
0.3,0.2,0.05,0.25,0.1,43,15
0.3,0.2,0.05,0.25,0.15,62,15
0.3,0.2,0.05,0.25,0.2,46,15
0.3,0.2,0.05,0.25,0.25,55,15
0.3,0.2,0.05,0.25,0.3,35,15
0.3,0.2,0.05,0.3,0.05,65,15
0.3,0.2,0.05,0.3,0.1,65,15
0.3,0.2,0.05,0.3,0.15,66,15
0.3,0.2,0.05,0.3,0.2,66,15
0.3,0.2,0.05,0.3,0.25,62,15
0.3,0.2,0.05,0.3,0.3,57,15
0.3,0.2,0.1,0.05,0.05,43,15
0.3,0.2,0.1,0.05,0.1,62,15
0.3,0.2,0.1,0.05,0.15,58,15
0.3,0.2,0.1,0.05,0.2,44,15
0.3,0.2,0.1,0.05,0.25,53,15
0.3,0.2,0.1,0.05,0.3,55,15
0.3,0.2,0.1,0.1,0.05,54,15
0.3,0.2,0.1,0.1,0.1,51,15
0.3,0.2,0.1,0.1,0.15,34,15
0.3,0.2,0.1,0.1,0.2,65,15
0.3,0.2,0.1,0.1,0.25,66,15
0.3,0.2,0.1,0.1,0.3,64,15
0.3,0.2,0.1,0.15,0.05,59,15
0.3,0.2,0.1,0.15,0.1,64,15
0.3,0.2,0.1,0.15,0.15,65,15
0.3,0.2,0.1,0.15,0.2,59,15
0.3,0.2,0.1,0.15,0.25,46,15
0.3,0.2,0.1,0.15,0.3,67,15
0.3,0.2,0.1,0.2,0.05,31,15
0.3,0.2,0.1,0.2,0.1,60,15
0.3,0.2,0.1,0.2,0.15,65,15
0.3,0.2,0.1,0.2,0.2,54,15
0.3,0.2,0.1,0.2,0.25,35,15
0.3,0.2,0.1,0.2,0.3,64,15
0.3,0.2,0.1,0.25,0.05,46,15
0.3,0.2,0.1,0.25,0.1,59,15
0.3,0.2,0.1,0.25,0.15,43,15
0.3,0.2,0.1,0.25,0.2,63,15
0.3,0.2,0.1,0.25,0.25,65,15
0.3,0.2,0.1,0.25,0.3,64,15
0.3,0.2,0.1,0.3,0.05,62,15
0.3,0.2,0.1,0.3,0.1,65,15
0.3,0.2,0.1,0.3,0.15,57,15
0.3,0.2,0.1,0.3,0.2,66,15
0.3,0.2,0.1,0.3,0.25,50,15
0.3,0.2,0.1,0.3,0.3,62,15
0.3,0.2,0.15,0.05,0.05,40,15
0.3,0.2,0.15,0.05,0.1,45,15
0.3,0.2,0.15,0.05,0.15,29,15
0.3,0.2,0.15,0.05,0.2,44,15
0.3,0.2,0.15,0.05,0.25,42,15
0.3,0.2,0.15,0.05,0.3,63,15
0.3,0.2,0.15,0.1,0.05,51,15
0.3,0.2,0.15,0.1,0.1,57,15
0.3,0.2,0.15,0.1,0.15,56,15
0.3,0.2,0.15,0.1,0.2,33,15
0.3,0.2,0.15,0.1,0.25,64,15
0.3,0.2,0.15,0.1,0.3,64,15
0.3,0.2,0.15,0.15,0.05,52,15
0.3,0.2,0.15,0.15,0.1,60,15
0.3,0.2,0.15,0.15,0.15,59,15
0.3,0.2,0.15,0.15,0.2,62,15
0.3,0.2,0.15,0.15,0.25,42,15
0.3,0.2,0.15,0.15,0.3,66,15
0.3,0.2,0.15,0.2,0.05,37,15
0.3,0.2,0.15,0.2,0.1,58,15
0.3,0.2,0.15,0.2,0.15,35,15
0.3,0.2,0.15,0.2,0.2,66,15
0.3,0.2,0.15,0.2,0.25,55,15
0.3,0.2,0.15,0.2,0.3,58,15
0.3,0.2,0.15,0.25,0.05,48,15
0.3,0.2,0.15,0.25,0.1,61,15
0.3,0.2,0.15,0.25,0.15,43,15
0.3,0.2,0.15,0.25,0.2,47,15
0.3,0.2,0.15,0.25,0.25,62,15
0.3,0.2,0.15,0.25,0.3,64,15
0.3,0.2,0.15,0.3,0.05,56,15
0.3,0.2,0.15,0.3,0.1,66,15
0.3,0.2,0.15,0.3,0.15,53,15
0.3,0.2,0.15,0.3,0.2,56,15
0.3,0.2,0.15,0.3,0.25,65,15
0.3,0.2,0.15,0.3,0.3,43,15
0.3,0.2,0.2,0.05,0.05,34,15
0.3,0.2,0.2,0.05,0.1,51,15
0.3,0.2,0.2,0.05,0.15,54,15
0.3,0.2,0.2,0.05,0.2,59,15
0.3,0.2,0.2,0.05,0.25,60,15
0.3,0.2,0.2,0.05,0.3,63,15
0.3,0.2,0.2,0.1,0.05,36,15
0.3,0.2,0.2,0.1,0.1,59,15
0.3,0.2,0.2,0.1,0.15,48,15
0.3,0.2,0.2,0.1,0.2,37,15
0.3,0.2,0.2,0.1,0.25,59,15
0.3,0.2,0.2,0.1,0.3,63,15
0.3,0.2,0.2,0.15,0.05,34,15
0.3,0.2,0.2,0.15,0.1,51,15
0.3,0.2,0.2,0.15,0.15,58,15
0.3,0.2,0.2,0.15,0.2,63,15
0.3,0.2,0.2,0.15,0.25,61,15
0.3,0.2,0.2,0.15,0.3,42,15
0.3,0.2,0.2,0.2,0.05,30,15
0.3,0.2,0.2,0.2,0.1,63,15
0.3,0.2,0.2,0.2,0.15,56,15
0.3,0.2,0.2,0.2,0.2,34,15
0.3,0.2,0.2,0.2,0.25,66,15
0.3,0.2,0.2,0.2,0.3,57,15
0.3,0.2,0.2,0.25,0.05,48,15
0.3,0.2,0.2,0.25,0.1,58,15
0.3,0.2,0.2,0.25,0.15,56,15
0.3,0.2,0.2,0.25,0.2,49,15
0.3,0.2,0.2,0.25,0.25,35,15
0.3,0.2,0.2,0.25,0.3,64,15
0.3,0.2,0.2,0.3,0.05,62,15
0.3,0.2,0.2,0.3,0.1,65,15
0.3,0.2,0.2,0.3,0.15,65,15
0.3,0.2,0.2,0.3,0.2,55,15
0.3,0.2,0.2,0.3,0.25,47,15
0.3,0.2,0.2,0.3,0.3,68,15
0.3,0.2,0.25,0.05,0.05,41,15
0.3,0.2,0.25,0.05,0.1,39,15
0.3,0.2,0.25,0.05,0.15,49,15
0.3,0.2,0.25,0.05,0.2,38,15
0.3,0.2,0.25,0.05,0.25,60,15
0.3,0.2,0.25,0.05,0.3,63,15
0.3,0.2,0.25,0.1,0.05,33,15
0.3,0.2,0.25,0.1,0.1,55,15
0.3,0.2,0.25,0.1,0.15,14,15
0.3,0.2,0.25,0.1,0.2,66,15
0.3,0.2,0.25,0.1,0.25,60,15
0.3,0.2,0.25,0.1,0.3,65,15
0.3,0.2,0.25,0.15,0.05,47,15
0.3,0.2,0.25,0.15,0.1,58,15
0.3,0.2,0.25,0.15,0.15,62,15
0.3,0.2,0.25,0.15,0.2,66,15
0.3,0.2,0.25,0.15,0.25,64,15
0.3,0.2,0.25,0.15,0.3,63,15
0.3,0.2,0.25,0.2,0.05,31,15
0.3,0.2,0.25,0.2,0.1,31,15
0.3,0.2,0.25,0.2,0.15,59,15
0.3,0.2,0.25,0.2,0.2,57,15
0.3,0.2,0.25,0.2,0.25,55,15
0.3,0.2,0.25,0.2,0.3,58,15
0.3,0.2,0.25,0.25,0.05,44,15
0.3,0.2,0.25,0.25,0.1,56,15
0.3,0.2,0.25,0.25,0.15,40,15
0.3,0.2,0.25,0.25,0.2,65,15
0.3,0.2,0.25,0.25,0.25,44,15
0.3,0.2,0.25,0.25,0.3,59,15
0.3,0.2,0.25,0.3,0.05,55,15
0.3,0.2,0.25,0.3,0.1,60,15
0.3,0.2,0.25,0.3,0.15,66,15
0.3,0.2,0.25,0.3,0.2,51,15
0.3,0.2,0.25,0.3,0.25,55,15
0.3,0.2,0.25,0.3,0.3,53,15
0.3,0.2,0.3,0.05,0.05,35,15
0.3,0.2,0.3,0.05,0.1,47,15
0.3,0.2,0.3,0.05,0.15,46,15
0.3,0.2,0.3,0.05,0.2,50,15
0.3,0.2,0.3,0.05,0.25,47,15
0.3,0.2,0.3,0.05,0.3,62,15
0.3,0.2,0.3,0.1,0.05,32,15
0.3,0.2,0.3,0.1,0.1,47,15
0.3,0.2,0.3,0.1,0.15,65,15
0.3,0.2,0.3,0.1,0.2,31,15
0.3,0.2,0.3,0.1,0.25,62,15
0.3,0.2,0.3,0.1,0.3,50,15
0.3,0.2,0.3,0.15,0.05,37,15
0.3,0.2,0.3,0.15,0.1,44,15
0.3,0.2,0.3,0.15,0.15,55,15
0.3,0.2,0.3,0.15,0.2,60,15
0.3,0.2,0.3,0.15,0.25,55,15
0.3,0.2,0.3,0.15,0.3,61,15
0.3,0.2,0.3,0.2,0.05,32,15
0.3,0.2,0.3,0.2,0.1,45,15
0.3,0.2,0.3,0.2,0.15,49,15
0.3,0.2,0.3,0.2,0.2,54,15
0.3,0.2,0.3,0.2,0.25,55,15
0.3,0.2,0.3,0.2,0.3,65,15
0.3,0.2,0.3,0.25,0.05,43,15
0.3,0.2,0.3,0.25,0.1,39,15
0.3,0.2,0.3,0.25,0.15,54,15
0.3,0.2,0.3,0.25,0.2,45,15
0.3,0.2,0.3,0.25,0.25,61,15
0.3,0.2,0.3,0.25,0.3,55,15
0.3,0.2,0.3,0.3,0.05,44,15
0.3,0.2,0.3,0.3,0.1,54,15
0.3,0.2,0.3,0.3,0.15,65,15
0.3,0.2,0.3,0.3,0.2,64,15
0.3,0.2,0.3,0.3,0.25,58,15
0.3,0.2,0.3,0.3,0.3,54,15
0.1,0.2,0.05,0.05,0.05,38,16
0.1,0.2,0.05,0.05,0.1,30,16
0.1,0.2,0.05,0.05,0.15,15,16
0.1,0.2,0.05,0.05,0.2,2,16
0.1,0.2,0.05,0.05,0.25,31,16
0.1,0.2,0.05,0.05,0.3,33,16
0.1,0.2,0.05,0.1,0.05,47,16
0.1,0.2,0.05,0.1,0.1,0,16
0.1,0.2,0.05,0.1,0.15,46,16
0.1,0.2,0.05,0.1,0.2,17,16
0.1,0.2,0.05,0.1,0.25,0,16
0.1,0.2,0.05,0.1,0.3,28,16
0.1,0.2,0.05,0.15,0.05,34,16
0.1,0.2,0.05,0.15,0.1,44,16
0.1,0.2,0.05,0.15,0.15,38,16
0.1,0.2,0.05,0.15,0.2,1,16
0.1,0.2,0.05,0.15,0.25,0,16
0.1,0.2,0.05,0.15,0.3,2,16
0.1,0.2,0.05,0.2,0.05,36,16
0.1,0.2,0.05,0.2,0.1,0,16
0.1,0.2,0.05,0.2,0.15,40,16
0.1,0.2,0.05,0.2,0.2,40,16
0.1,0.2,0.05,0.2,0.25,45,16
0.1,0.2,0.05,0.2,0.3,46,16
0.1,0.2,0.05,0.25,0.05,0,16
0.1,0.2,0.05,0.25,0.1,36,16
0.1,0.2,0.05,0.25,0.15,0,16
0.1,0.2,0.05,0.25,0.2,0,16
0.1,0.2,0.05,0.25,0.25,0,16
0.1,0.2,0.05,0.25,0.3,0,16
0.1,0.2,0.05,0.3,0.05,42,16
0.1,0.2,0.05,0.3,0.1,47,16
0.1,0.2,0.05,0.3,0.15,28,16
0.1,0.2,0.05,0.3,0.2,43,16
0.1,0.2,0.05,0.3,0.25,51,16
0.1,0.2,0.05,0.3,0.3,47,16
0.1,0.2,0.1,0.05,0.05,19,16
0.1,0.2,0.1,0.05,0.1,34,16
0.1,0.2,0.1,0.05,0.15,33,16
0.1,0.2,0.1,0.05,0.2,26,16
0.1,0.2,0.1,0.05,0.25,21,16
0.1,0.2,0.1,0.05,0.3,0,16
0.1,0.2,0.1,0.1,0.05,24,16
0.1,0.2,0.1,0.1,0.1,43,16
0.1,0.2,0.1,0.1,0.15,2,16
0.1,0.2,0.1,0.1,0.2,0,16
0.1,0.2,0.1,0.1,0.25,6,16
0.1,0.2,0.1,0.1,0.3,40,16
0.1,0.2,0.1,0.15,0.05,27,16
0.1,0.2,0.1,0.15,0.1,45,16
0.1,0.2,0.1,0.15,0.15,38,16
0.1,0.2,0.1,0.15,0.2,38,16
0.1,0.2,0.1,0.15,0.25,11,16
0.1,0.2,0.1,0.15,0.3,0,16
0.1,0.2,0.1,0.2,0.05,0,16
0.1,0.2,0.1,0.2,0.1,20,16
0.1,0.2,0.1,0.2,0.15,0,16
0.1,0.2,0.1,0.2,0.2,22,16
0.1,0.2,0.1,0.2,0.25,18,16
0.1,0.2,0.1,0.2,0.3,43,16
0.1,0.2,0.1,0.25,0.05,0,16
0.1,0.2,0.1,0.25,0.1,50,16
0.1,0.2,0.1,0.25,0.15,43,16
0.1,0.2,0.1,0.25,0.2,47,16
0.1,0.2,0.1,0.25,0.25,46,16
0.1,0.2,0.1,0.25,0.3,42,16
0.1,0.2,0.1,0.3,0.05,46,16
0.1,0.2,0.1,0.3,0.1,35,16
0.1,0.2,0.1,0.3,0.15,25,16
0.1,0.2,0.1,0.3,0.2,40,16
0.1,0.2,0.1,0.3,0.25,45,16
0.1,0.2,0.1,0.3,0.3,46,16
0.1,0.2,0.15,0.05,0.05,1,16
0.1,0.2,0.15,0.05,0.1,14,16
0.1,0.2,0.15,0.05,0.15,23,16
0.1,0.2,0.15,0.05,0.2,37,16
0.1,0.2,0.15,0.05,0.25,38,16
0.1,0.2,0.15,0.05,0.3,6,16
0.1,0.2,0.15,0.1,0.05,4,16
0.1,0.2,0.15,0.1,0.1,16,16
0.1,0.2,0.15,0.1,0.15,2,16
0.1,0.2,0.15,0.1,0.2,35,16
0.1,0.2,0.15,0.1,0.25,37,16
0.1,0.2,0.15,0.1,0.3,46,16
0.1,0.2,0.15,0.15,0.05,24,16
0.1,0.2,0.15,0.15,0.1,25,16
0.1,0.2,0.15,0.15,0.15,32,16
0.1,0.2,0.15,0.15,0.2,17,16
0.1,0.2,0.15,0.15,0.25,34,16
0.1,0.2,0.15,0.15,0.3,38,16
0.1,0.2,0.15,0.2,0.05,0,16
0.1,0.2,0.15,0.2,0.1,39,16
0.1,0.2,0.15,0.2,0.15,0,16
0.1,0.2,0.15,0.2,0.2,0,16
0.1,0.2,0.15,0.2,0.25,27,16
0.1,0.2,0.15,0.2,0.3,7,16
0.1,0.2,0.15,0.25,0.05,0,16
0.1,0.2,0.15,0.25,0.1,0,16
0.1,0.2,0.15,0.25,0.15,32,16
0.1,0.2,0.15,0.25,0.2,43,16
0.1,0.2,0.15,0.25,0.25,51,16
0.1,0.2,0.15,0.25,0.3,47,16
0.1,0.2,0.15,0.3,0.05,45,16
0.1,0.2,0.15,0.3,0.1,42,16
0.1,0.2,0.15,0.3,0.15,46,16
0.1,0.2,0.15,0.3,0.2,32,16
0.1,0.2,0.15,0.3,0.25,40,16
0.1,0.2,0.15,0.3,0.3,41,16
0.1,0.2,0.2,0.05,0.05,1,16
0.1,0.2,0.2,0.05,0.1,37,16
0.1,0.2,0.2,0.05,0.15,22,16
0.1,0.2,0.2,0.05,0.2,19,16
0.1,0.2,0.2,0.05,0.25,24,16
0.1,0.2,0.2,0.05,0.3,26,16
0.1,0.2,0.2,0.1,0.05,2,16
0.1,0.2,0.2,0.1,0.1,19,16
0.1,0.2,0.2,0.1,0.15,38,16
0.1,0.2,0.2,0.1,0.2,2,16
0.1,0.2,0.2,0.1,0.25,39,16
0.1,0.2,0.2,0.1,0.3,39,16
0.1,0.2,0.2,0.15,0.05,19,16
0.1,0.2,0.2,0.15,0.1,37,16
0.1,0.2,0.2,0.15,0.15,28,16
0.1,0.2,0.2,0.15,0.2,41,16
0.1,0.2,0.2,0.15,0.25,36,16
0.1,0.2,0.2,0.15,0.3,29,16
0.1,0.2,0.2,0.2,0.05,0,16
0.1,0.2,0.2,0.2,0.1,25,16
0.1,0.2,0.2,0.2,0.15,0,16
0.1,0.2,0.2,0.2,0.2,38,16
0.1,0.2,0.2,0.2,0.25,0,16
0.1,0.2,0.2,0.2,0.3,20,16
0.1,0.2,0.2,0.25,0.05,0,16
0.1,0.2,0.2,0.25,0.1,0,16
0.1,0.2,0.2,0.25,0.15,27,16
0.1,0.2,0.2,0.25,0.2,43,16
0.1,0.2,0.2,0.25,0.25,48,16
0.1,0.2,0.2,0.25,0.3,50,16
0.1,0.2,0.2,0.3,0.05,43,16
0.1,0.2,0.2,0.3,0.1,43,16
0.1,0.2,0.2,0.3,0.15,23,16
0.1,0.2,0.2,0.3,0.2,42,16
0.1,0.2,0.2,0.3,0.25,36,16
0.1,0.2,0.2,0.3,0.3,34,16
0.1,0.2,0.25,0.05,0.05,1,16
0.1,0.2,0.25,0.05,0.1,1,16
0.1,0.2,0.25,0.05,0.15,28,16
0.1,0.2,0.25,0.05,0.2,10,16
0.1,0.2,0.25,0.05,0.25,31,16
0.1,0.2,0.25,0.05,0.3,34,16
0.1,0.2,0.25,0.1,0.05,16,16
0.1,0.2,0.25,0.1,0.1,7,16
0.1,0.2,0.25,0.1,0.15,33,16
0.1,0.2,0.25,0.1,0.2,15,16
0.1,0.2,0.25,0.1,0.25,0,16
0.1,0.2,0.25,0.1,0.3,24,16
0.1,0.2,0.25,0.15,0.05,9,16
0.1,0.2,0.25,0.15,0.1,0,16
0.1,0.2,0.25,0.15,0.15,30,16
0.1,0.2,0.25,0.15,0.2,39,16
0.1,0.2,0.25,0.15,0.25,46,16
0.1,0.2,0.25,0.15,0.3,28,16
0.1,0.2,0.25,0.2,0.05,0,16
0.1,0.2,0.25,0.2,0.1,0,16
0.1,0.2,0.25,0.2,0.15,0,16
0.1,0.2,0.25,0.2,0.2,0,16
0.1,0.2,0.25,0.2,0.25,0,16
0.1,0.2,0.25,0.2,0.3,0,16
0.1,0.2,0.25,0.25,0.05,2,16
0.1,0.2,0.25,0.25,0.1,0,16
0.1,0.2,0.25,0.25,0.15,3,16
0.1,0.2,0.25,0.25,0.2,39,16
0.1,0.2,0.25,0.25,0.25,35,16
0.1,0.2,0.25,0.25,0.3,49,16
0.1,0.2,0.25,0.3,0.05,40,16
0.1,0.2,0.25,0.3,0.1,46,16
0.1,0.2,0.25,0.3,0.15,42,16
0.1,0.2,0.25,0.3,0.2,29,16
0.1,0.2,0.25,0.3,0.25,11,16
0.1,0.2,0.25,0.3,0.3,21,16
0.1,0.2,0.3,0.05,0.05,2,16
0.1,0.2,0.3,0.05,0.1,0,16
0.1,0.2,0.3,0.05,0.15,1,16
0.1,0.2,0.3,0.05,0.2,34,16
0.1,0.2,0.3,0.05,0.25,30,16
0.1,0.2,0.3,0.05,0.3,15,16
0.1,0.2,0.3,0.1,0.05,2,16
0.1,0.2,0.3,0.1,0.1,30,16
0.1,0.2,0.3,0.1,0.15,1,16
0.1,0.2,0.3,0.1,0.2,17,16
0.1,0.2,0.3,0.1,0.25,18,16
0.1,0.2,0.3,0.1,0.3,39,16
0.1,0.2,0.3,0.15,0.05,5,16
0.1,0.2,0.3,0.15,0.1,20,16
0.1,0.2,0.3,0.15,0.15,6,16
0.1,0.2,0.3,0.15,0.2,30,16
0.1,0.2,0.3,0.15,0.25,37,16
0.1,0.2,0.3,0.15,0.3,0,16
0.1,0.2,0.3,0.2,0.05,0,16
0.1,0.2,0.3,0.2,0.1,0,16
0.1,0.2,0.3,0.2,0.15,22,16
0.1,0.2,0.3,0.2,0.2,0,16
0.1,0.2,0.3,0.2,0.25,0,16
0.1,0.2,0.3,0.2,0.3,0,16
0.1,0.2,0.3,0.25,0.05,0,16
0.1,0.2,0.3,0.25,0.1,1,16
0.1,0.2,0.3,0.25,0.15,0,16
0.1,0.2,0.3,0.25,0.2,26,16
0.1,0.2,0.3,0.25,0.25,43,16
0.1,0.2,0.3,0.25,0.3,43,16
0.1,0.2,0.3,0.3,0.05,38,16
0.1,0.2,0.3,0.3,0.1,45,16
0.1,0.2,0.3,0.3,0.15,43,16
0.1,0.2,0.3,0.3,0.2,18,16
0.1,0.2,0.3,0.3,0.25,38,16
0.1,0.2,0.3,0.3,0.3,14,16
0.3,0.2,0.05,0.05,0.05,53,16
0.3,0.2,0.05,0.05,0.1,57,16
0.3,0.2,0.05,0.05,0.15,57,16
0.3,0.2,0.05,0.05,0.2,57,16
0.3,0.2,0.05,0.05,0.25,57,16
0.3,0.2,0.05,0.05,0.3,56,16
0.3,0.2,0.05,0.1,0.05,28,16
0.3,0.2,0.05,0.1,0.1,29,16
0.3,0.2,0.05,0.1,0.15,50,16
0.3,0.2,0.05,0.1,0.2,35,16
0.3,0.2,0.05,0.1,0.25,50,16
0.3,0.2,0.05,0.1,0.3,45,16
0.3,0.2,0.05,0.15,0.05,47,16
0.3,0.2,0.05,0.15,0.1,19,16
0.3,0.2,0.05,0.15,0.15,36,16
0.3,0.2,0.05,0.15,0.2,36,16
0.3,0.2,0.05,0.15,0.25,36,16
0.3,0.2,0.05,0.15,0.3,18,16
0.3,0.2,0.05,0.2,0.05,33,16
0.3,0.2,0.05,0.2,0.1,34,16
0.3,0.2,0.05,0.2,0.15,43,16
0.3,0.2,0.05,0.2,0.2,40,16
0.3,0.2,0.05,0.2,0.25,37,16
0.3,0.2,0.05,0.2,0.3,36,16
0.3,0.2,0.05,0.25,0.05,58,16
0.3,0.2,0.05,0.25,0.1,37,16
0.3,0.2,0.05,0.25,0.15,34,16
0.3,0.2,0.05,0.25,0.2,56,16
0.3,0.2,0.05,0.25,0.25,41,16
0.3,0.2,0.05,0.25,0.3,47,16
0.3,0.2,0.05,0.3,0.05,59,16
0.3,0.2,0.05,0.3,0.1,41,16
0.3,0.2,0.05,0.3,0.15,54,16
0.3,0.2,0.05,0.3,0.2,39,16
0.3,0.2,0.05,0.3,0.25,58,16
0.3,0.2,0.05,0.3,0.3,58,16
0.3,0.2,0.1,0.05,0.05,40,16
0.3,0.2,0.1,0.05,0.1,51,16
0.3,0.2,0.1,0.05,0.15,55,16
0.3,0.2,0.1,0.05,0.2,57,16
0.3,0.2,0.1,0.05,0.25,54,16
0.3,0.2,0.1,0.05,0.3,60,16
0.3,0.2,0.1,0.1,0.05,31,16
0.3,0.2,0.1,0.1,0.1,54,16
0.3,0.2,0.1,0.1,0.15,52,16
0.3,0.2,0.1,0.1,0.2,29,16
0.3,0.2,0.1,0.1,0.25,27,16
0.3,0.2,0.1,0.1,0.3,32,16
0.3,0.2,0.1,0.15,0.05,53,16
0.3,0.2,0.1,0.15,0.1,58,16
0.3,0.2,0.1,0.15,0.15,15,16
0.3,0.2,0.1,0.15,0.2,36,16
0.3,0.2,0.1,0.15,0.25,36,16
0.3,0.2,0.1,0.15,0.3,37,16
0.3,0.2,0.1,0.2,0.05,31,16
0.3,0.2,0.1,0.2,0.1,33,16
0.3,0.2,0.1,0.2,0.15,52,16
0.3,0.2,0.1,0.2,0.2,41,16
0.3,0.2,0.1,0.2,0.25,38,16
0.3,0.2,0.1,0.2,0.3,33,16
0.3,0.2,0.1,0.25,0.05,57,16
0.3,0.2,0.1,0.25,0.1,36,16
0.3,0.2,0.1,0.25,0.15,51,16
0.3,0.2,0.1,0.25,0.2,56,16
0.3,0.2,0.1,0.25,0.25,57,16
0.3,0.2,0.1,0.25,0.3,57,16
0.3,0.2,0.1,0.3,0.05,55,16
0.3,0.2,0.1,0.3,0.1,59,16
0.3,0.2,0.1,0.3,0.15,55,16
0.3,0.2,0.1,0.3,0.2,52,16
0.3,0.2,0.1,0.3,0.25,33,16
0.3,0.2,0.1,0.3,0.3,57,16
0.3,0.2,0.15,0.05,0.05,31,16
0.3,0.2,0.15,0.05,0.1,51,16
0.3,0.2,0.15,0.05,0.15,44,16
0.3,0.2,0.15,0.05,0.2,52,16
0.3,0.2,0.15,0.05,0.25,53,16
0.3,0.2,0.15,0.05,0.3,51,16
0.3,0.2,0.15,0.1,0.05,41,16
0.3,0.2,0.15,0.1,0.1,42,16
0.3,0.2,0.15,0.1,0.15,54,16
0.3,0.2,0.15,0.1,0.2,54,16
0.3,0.2,0.15,0.1,0.25,47,16
0.3,0.2,0.15,0.1,0.3,49,16
0.3,0.2,0.15,0.15,0.05,49,16
0.3,0.2,0.15,0.15,0.1,28,16
0.3,0.2,0.15,0.15,0.15,53,16
0.3,0.2,0.15,0.15,0.2,50,16
0.3,0.2,0.15,0.15,0.25,45,16
0.3,0.2,0.15,0.15,0.3,35,16
0.3,0.2,0.15,0.2,0.05,30,16
0.3,0.2,0.15,0.2,0.1,38,16
0.3,0.2,0.15,0.2,0.15,23,16
0.3,0.2,0.15,0.2,0.2,56,16
0.3,0.2,0.15,0.2,0.25,54,16
0.3,0.2,0.15,0.2,0.3,52,16
0.3,0.2,0.15,0.25,0.05,50,16
0.3,0.2,0.15,0.25,0.1,57,16
0.3,0.2,0.15,0.25,0.15,36,16
0.3,0.2,0.15,0.25,0.2,51,16
0.3,0.2,0.15,0.25,0.25,57,16
0.3,0.2,0.15,0.25,0.3,57,16
0.3,0.2,0.15,0.3,0.05,52,16
0.3,0.2,0.15,0.3,0.1,57,16
0.3,0.2,0.15,0.3,0.15,59,16
0.3,0.2,0.15,0.3,0.2,57,16
0.3,0.2,0.15,0.3,0.25,32,16
0.3,0.2,0.15,0.3,0.3,27,16
0.3,0.2,0.2,0.05,0.05,27,16
0.3,0.2,0.2,0.05,0.1,42,16
0.3,0.2,0.2,0.05,0.15,53,16
0.3,0.2,0.2,0.05,0.2,53,16
0.3,0.2,0.2,0.05,0.25,56,16
0.3,0.2,0.2,0.05,0.3,41,16
0.3,0.2,0.2,0.1,0.05,33,16
0.3,0.2,0.2,0.1,0.1,46,16
0.3,0.2,0.2,0.1,0.15,53,16
0.3,0.2,0.2,0.1,0.2,37,16
0.3,0.2,0.2,0.1,0.25,51,16
0.3,0.2,0.2,0.1,0.3,55,16
0.3,0.2,0.2,0.15,0.05,34,16
0.3,0.2,0.2,0.15,0.1,52,16
0.3,0.2,0.2,0.15,0.15,42,16
0.3,0.2,0.2,0.15,0.2,56,16
0.3,0.2,0.2,0.15,0.25,51,16
0.3,0.2,0.2,0.15,0.3,23,16
0.3,0.2,0.2,0.2,0.05,20,16
0.3,0.2,0.2,0.2,0.1,49,16
0.3,0.2,0.2,0.2,0.15,46,16
0.3,0.2,0.2,0.2,0.2,47,16
0.3,0.2,0.2,0.2,0.25,53,16
0.3,0.2,0.2,0.2,0.3,53,16
0.3,0.2,0.2,0.25,0.05,41,16
0.3,0.2,0.2,0.25,0.1,54,16
0.3,0.2,0.2,0.25,0.15,56,16
0.3,0.2,0.2,0.25,0.2,42,16
0.3,0.2,0.2,0.25,0.25,57,16
0.3,0.2,0.2,0.25,0.3,57,16
0.3,0.2,0.2,0.3,0.05,47,16
0.3,0.2,0.2,0.3,0.1,55,16
0.3,0.2,0.2,0.3,0.15,58,16
0.3,0.2,0.2,0.3,0.2,54,16
0.3,0.2,0.2,0.3,0.25,42,16
0.3,0.2,0.2,0.3,0.3,27,16
0.3,0.2,0.25,0.05,0.05,30,16
0.3,0.2,0.25,0.05,0.1,34,16
0.3,0.2,0.25,0.05,0.15,45,16
0.3,0.2,0.25,0.05,0.2,51,16
0.3,0.2,0.25,0.05,0.25,50,16
0.3,0.2,0.25,0.05,0.3,50,16
0.3,0.2,0.25,0.1,0.05,29,16
0.3,0.2,0.25,0.1,0.1,41,16
0.3,0.2,0.25,0.1,0.15,44,16
0.3,0.2,0.25,0.1,0.2,52,16
0.3,0.2,0.25,0.1,0.25,30,16
0.3,0.2,0.25,0.1,0.3,52,16
0.3,0.2,0.25,0.15,0.05,24,16
0.3,0.2,0.25,0.15,0.1,51,16
0.3,0.2,0.25,0.15,0.15,25,16
