f_sigma,f_max,noise,alpha,beta,total_reward,seed
0.2,0.6,0.25,0.1,0.1,78,4
0.2,0.6,0.25,0.1,0.15,89,4
0.2,0.6,0.25,0.1,0.2,110,4
0.2,0.6,0.25,0.1,0.25,113,4
0.2,0.6,0.25,0.1,0.3,114,4
0.2,0.6,0.25,0.15,0.05,41,4
0.2,0.6,0.25,0.15,0.1,76,4
0.2,0.6,0.25,0.15,0.15,90,4
0.2,0.6,0.25,0.15,0.2,99,4
0.2,0.6,0.25,0.15,0.25,96,4
0.2,0.6,0.25,0.15,0.3,103,4
0.2,0.6,0.25,0.2,0.05,39,4
0.2,0.6,0.25,0.2,0.1,58,4
0.2,0.6,0.25,0.2,0.15,76,4
0.2,0.6,0.25,0.2,0.2,90,4
0.2,0.6,0.25,0.2,0.25,90,4
0.2,0.6,0.25,0.2,0.3,93,4
0.2,0.6,0.25,0.25,0.05,33,4
0.2,0.6,0.25,0.25,0.1,45,4
0.2,0.6,0.25,0.25,0.15,62,4
0.2,0.6,0.25,0.25,0.2,69,4
0.2,0.6,0.25,0.25,0.25,87,4
0.2,0.6,0.25,0.25,0.3,87,4
0.2,0.6,0.25,0.3,0.05,26,4
0.2,0.6,0.25,0.3,0.1,38,4
0.2,0.6,0.25,0.3,0.15,50,4
0.2,0.6,0.25,0.3,0.2,61,4
0.2,0.6,0.25,0.3,0.25,65,4
0.2,0.6,0.25,0.3,0.3,68,4
0.2,0.6,0.3,0.05,0.05,37,4
0.2,0.6,0.3,0.05,0.1,61,4
0.2,0.6,0.3,0.05,0.15,74,4
0.2,0.6,0.3,0.05,0.2,71,4
0.2,0.6,0.3,0.05,0.25,77,4
0.2,0.6,0.3,0.05,0.3,80,4
0.2,0.6,0.3,0.1,0.05,38,4
0.2,0.6,0.3,0.1,0.1,63,4
0.2,0.6,0.3,0.1,0.15,77,4
0.2,0.6,0.3,0.1,0.2,84,4
0.2,0.6,0.3,0.1,0.25,87,4
0.2,0.6,0.3,0.1,0.3,88,4
0.2,0.6,0.3,0.15,0.05,37,4
0.2,0.6,0.3,0.15,0.1,55,4
0.2,0.6,0.3,0.15,0.15,72,4
0.2,0.6,0.3,0.15,0.2,81,4
0.2,0.6,0.3,0.15,0.25,87,4
0.2,0.6,0.3,0.15,0.3,88,4
0.2,0.6,0.3,0.2,0.05,33,4
0.2,0.6,0.3,0.2,0.1,42,4
0.2,0.6,0.3,0.2,0.15,61,4
0.2,0.6,0.3,0.2,0.2,69,4
0.2,0.6,0.3,0.2,0.25,75,4
0.2,0.6,0.3,0.2,0.3,79,4
0.2,0.6,0.3,0.25,0.05,27,4
0.2,0.6,0.3,0.25,0.1,40,4
0.2,0.6,0.3,0.25,0.15,47,4
0.2,0.6,0.3,0.25,0.2,59,4
0.2,0.6,0.3,0.25,0.25,63,4
0.2,0.6,0.3,0.25,0.3,64,4
0.2,0.6,0.3,0.3,0.05,25,4
0.2,0.6,0.3,0.3,0.1,36,4
0.2,0.6,0.3,0.3,0.15,39,4
0.2,0.6,0.3,0.3,0.2,48,4
0.2,0.6,0.3,0.3,0.25,50,4
0.2,0.6,0.3,0.3,0.3,58,4
0.3,0.6,0.05,0.05,0.05,164,4
0.3,0.6,0.05,0.05,0.1,145,4
0.3,0.6,0.05,0.05,0.15,163,4
0.3,0.6,0.05,0.05,0.2,163,4
0.3,0.6,0.05,0.05,0.25,142,4
0.3,0.6,0.05,0.05,0.3,167,4
0.3,0.6,0.05,0.1,0.05,166,4
0.3,0.6,0.05,0.1,0.1,158,4
0.3,0.6,0.05,0.1,0.15,157,4
0.3,0.6,0.05,0.1,0.2,153,4
0.3,0.6,0.05,0.1,0.25,153,4
0.3,0.6,0.05,0.1,0.3,152,4
0.3,0.6,0.05,0.15,0.05,166,4
0.3,0.6,0.05,0.15,0.1,171,4
0.3,0.6,0.05,0.15,0.15,161,4
0.3,0.6,0.05,0.15,0.2,169,4
0.3,0.6,0.05,0.15,0.25,125,4
0.3,0.6,0.05,0.15,0.3,127,4
0.3,0.6,0.05,0.2,0.05,157,4
0.3,0.6,0.05,0.2,0.1,171,4
0.3,0.6,0.05,0.2,0.15,165,4
0.3,0.6,0.05,0.2,0.2,162,4
0.3,0.6,0.05,0.2,0.25,164,4
0.3,0.6,0.05,0.2,0.3,152,4
0.3,0.6,0.05,0.25,0.05,161,4
0.3,0.6,0.05,0.25,0.1,141,4
0.3,0.6,0.05,0.25,0.15,169,4
0.3,0.6,0.05,0.25,0.2,168,4
0.3,0.6,0.05,0.25,0.25,168,4
0.3,0.6,0.05,0.25,0.3,171,4
0.3,0.6,0.05,0.3,0.05,154,4
0.3,0.6,0.05,0.3,0.1,136,4
0.3,0.6,0.05,0.3,0.15,143,4
0.3,0.6,0.05,0.3,0.2,147,4
0.3,0.6,0.05,0.3,0.25,168,4
0.3,0.6,0.05,0.3,0.3,167,4
0.3,0.6,0.1,0.05,0.05,160,4
0.3,0.6,0.1,0.05,0.1,162,4
0.3,0.6,0.1,0.05,0.15,162,4
0.3,0.6,0.1,0.05,0.2,159,4
0.3,0.6,0.1,0.05,0.25,165,4
0.3,0.6,0.1,0.05,0.3,152,4
0.3,0.6,0.1,0.1,0.05,151,4
0.3,0.6,0.1,0.1,0.1,159,4
0.3,0.6,0.1,0.1,0.15,160,4
0.3,0.6,0.1,0.1,0.2,161,4
0.3,0.6,0.1,0.1,0.25,164,4
0.3,0.6,0.1,0.1,0.3,157,4
0.3,0.6,0.1,0.15,0.05,152,4
0.3,0.6,0.1,0.15,0.1,158,4
0.3,0.6,0.1,0.15,0.15,162,4
0.3,0.6,0.1,0.15,0.2,160,4
0.3,0.6,0.1,0.15,0.25,163,4
0.3,0.6,0.1,0.15,0.3,153,4
0.3,0.6,0.1,0.2,0.05,154,4
0.3,0.6,0.1,0.2,0.1,155,4
0.3,0.6,0.1,0.2,0.15,154,4
0.3,0.6,0.1,0.2,0.2,136,4
0.3,0.6,0.1,0.2,0.25,144,4
0.3,0.6,0.1,0.2,0.3,141,4
0.3,0.6,0.1,0.25,0.05,149,4
0.3,0.6,0.1,0.25,0.1,155,4
0.3,0.6,0.1,0.25,0.15,158,4
0.3,0.6,0.1,0.25,0.2,165,4
0.3,0.6,0.1,0.25,0.25,158,4
0.3,0.6,0.1,0.25,0.3,157,4
0.3,0.6,0.1,0.3,0.05,151,4
0.3,0.6,0.1,0.3,0.1,157,4
0.3,0.6,0.1,0.3,0.15,154,4
0.3,0.6,0.1,0.3,0.2,159,4
0.3,0.6,0.1,0.3,0.25,157,4
0.3,0.6,0.1,0.3,0.3,162,4
0.3,0.6,0.15,0.05,0.05,142,4
0.3,0.6,0.15,0.05,0.1,151,4
0.3,0.6,0.15,0.05,0.15,153,4
0.3,0.6,0.15,0.05,0.2,153,4
0.3,0.6,0.15,0.05,0.25,149,4
0.3,0.6,0.15,0.05,0.3,156,4
0.3,0.6,0.15,0.1,0.05,142,4
0.3,0.6,0.15,0.1,0.1,156,4
0.3,0.6,0.15,0.1,0.15,156,4
0.3,0.6,0.15,0.1,0.2,153,4
0.3,0.6,0.15,0.1,0.25,153,4
0.3,0.6,0.15,0.1,0.3,137,4
0.3,0.6,0.15,0.15,0.05,143,4
0.3,0.6,0.15,0.15,0.1,148,4
0.3,0.6,0.15,0.15,0.15,155,4
0.3,0.6,0.15,0.15,0.2,154,4
0.3,0.6,0.15,0.15,0.25,153,4
0.3,0.6,0.15,0.15,0.3,152,4
0.3,0.6,0.15,0.2,0.05,150,4
0.3,0.6,0.15,0.2,0.1,151,4
0.3,0.6,0.15,0.2,0.15,158,4
0.3,0.6,0.15,0.2,0.2,154,4
0.3,0.6,0.15,0.2,0.25,146,4
0.3,0.6,0.15,0.2,0.3,152,4
0.3,0.6,0.15,0.25,0.05,140,4
0.3,0.6,0.15,0.25,0.1,150,4
0.3,0.6,0.15,0.25,0.15,153,4
0.3,0.6,0.15,0.25,0.2,158,4
0.3,0.6,0.15,0.25,0.25,155,4
0.3,0.6,0.15,0.25,0.3,154,4
0.3,0.6,0.15,0.3,0.05,129,4
0.3,0.6,0.15,0.3,0.1,148,4
0.3,0.6,0.15,0.3,0.15,151,4
0.3,0.6,0.15,0.3,0.2,151,4
0.3,0.6,0.15,0.3,0.25,150,4
0.3,0.6,0.15,0.3,0.3,148,4
0.3,0.6,0.2,0.05,0.05,119,4
0.3,0.6,0.2,0.05,0.1,143,4
0.3,0.6,0.2,0.05,0.15,140,4
0.3,0.6,0.2,0.05,0.2,149,4
0.3,0.6,0.2,0.05,0.25,154,4
0.3,0.6,0.2,0.05,0.3,151,4
0.3,0.6,0.2,0.1,0.05,127,4
0.3,0.6,0.2,0.1,0.1,144,4
0.3,0.6,0.2,0.1,0.15,145,4
0.3,0.6,0.2,0.1,0.2,148,4
0.3,0.6,0.2,0.1,0.25,151,4
0.3,0.6,0.2,0.1,0.3,149,4
0.3,0.6,0.2,0.15,0.05,126,4
0.3,0.6,0.2,0.15,0.1,144,4
0.3,0.6,0.2,0.15,0.15,150,4
0.3,0.6,0.2,0.15,0.2,147,4
0.3,0.6,0.2,0.15,0.25,147,4
0.3,0.6,0.2,0.15,0.3,150,4
0.3,0.6,0.2,0.2,0.05,131,4
0.3,0.6,0.2,0.2,0.1,144,4
0.3,0.6,0.2,0.2,0.15,148,4
0.3,0.6,0.2,0.2,0.2,149,4
0.3,0.6,0.2,0.2,0.25,150,4
0.3,0.6,0.2,0.2,0.3,152,4
0.3,0.6,0.2,0.25,0.05,121,4
0.3,0.6,0.2,0.25,0.1,143,4
0.3,0.6,0.2,0.25,0.15,153,4
0.3,0.6,0.2,0.25,0.2,148,4
0.3,0.6,0.2,0.25,0.25,149,4
0.3,0.6,0.2,0.25,0.3,147,4
0.3,0.6,0.2,0.3,0.05,108,4
0.3,0.6,0.2,0.3,0.1,135,4
0.3,0.6,0.2,0.3,0.15,145,4
0.3,0.6,0.2,0.3,0.2,150,4
0.3,0.6,0.2,0.3,0.25,152,4
0.3,0.6,0.2,0.3,0.3,147,4
0.3,0.6,0.25,0.05,0.05,101,4
0.3,0.6,0.25,0.05,0.1,126,4
0.3,0.6,0.25,0.05,0.15,145,4
0.3,0.6,0.25,0.05,0.2,142,4
0.3,0.6,0.25,0.05,0.25,143,4
0.3,0.6,0.25,0.05,0.3,144,4
0.3,0.6,0.25,0.1,0.05,113,4
0.3,0.6,0.25,0.1,0.1,136,4
0.3,0.6,0.25,0.1,0.15,147,4
0.3,0.6,0.25,0.1,0.2,147,4
0.3,0.6,0.25,0.1,0.25,146,4
0.3,0.6,0.25,0.1,0.3,147,4
0.3,0.6,0.25,0.15,0.05,112,4
0.3,0.6,0.25,0.15,0.1,138,4
0.3,0.6,0.25,0.15,0.15,141,4
0.3,0.6,0.25,0.15,0.2,145,4
0.3,0.6,0.25,0.15,0.25,146,4
0.3,0.6,0.25,0.15,0.3,144,4
0.3,0.6,0.25,0.2,0.05,114,4
0.3,0.6,0.25,0.2,0.1,131,4
0.3,0.6,0.25,0.2,0.15,146,4
0.3,0.6,0.25,0.2,0.2,148,4
0.3,0.6,0.25,0.2,0.25,147,4
0.3,0.6,0.25,0.2,0.3,143,4
0.3,0.6,0.25,0.25,0.05,103,4
0.3,0.6,0.25,0.25,0.1,126,4
0.3,0.6,0.25,0.25,0.15,139,4
0.3,0.6,0.25,0.25,0.2,149,4
0.3,0.6,0.25,0.25,0.25,149,4
0.3,0.6,0.25,0.25,0.3,148,4
0.3,0.6,0.25,0.3,0.05,97,4
0.3,0.6,0.25,0.3,0.1,119,4
0.3,0.6,0.25,0.3,0.15,135,4
0.3,0.6,0.25,0.3,0.2,140,4
0.3,0.6,0.25,0.3,0.25,139,4
0.3,0.6,0.25,0.3,0.3,148,4
0.3,0.6,0.3,0.05,0.05,95,4
0.3,0.6,0.3,0.05,0.1,112,4
0.3,0.6,0.3,0.05,0.15,122,4
0.3,0.6,0.3,0.05,0.2,134,4
0.3,0.6,0.3,0.05,0.25,138,4
0.3,0.6,0.3,0.05,0.3,144,4
0.3,0.6,0.3,0.1,0.05,102,4
0.3,0.6,0.3,0.1,0.1,122,4
0.3,0.6,0.3,0.1,0.15,137,4
0.3,0.6,0.3,0.1,0.2,136,4
0.3,0.6,0.3,0.1,0.25,138,4
0.3,0.6,0.3,0.1,0.3,140,4
0.3,0.6,0.3,0.15,0.05,103,4
0.3,0.6,0.3,0.15,0.1,123,4
0.3,0.6,0.3,0.15,0.15,134,4
0.3,0.6,0.3,0.15,0.2,141,4
0.3,0.6,0.3,0.15,0.25,143,4
0.3,0.6,0.3,0.15,0.3,138,4
0.3,0.6,0.3,0.2,0.05,100,4
0.3,0.6,0.3,0.2,0.1,118,4
0.3,0.6,0.3,0.2,0.15,128,4
0.3,0.6,0.3,0.2,0.2,140,4
0.3,0.6,0.3,0.2,0.25,143,4
0.3,0.6,0.3,0.2,0.3,143,4
0.3,0.6,0.3,0.25,0.05,95,4
0.3,0.6,0.3,0.25,0.1,115,4
0.3,0.6,0.3,0.25,0.15,128,4
0.3,0.6,0.3,0.25,0.2,133,4
0.3,0.6,0.3,0.25,0.25,132,4
0.3,0.6,0.3,0.25,0.3,140,4
0.3,0.6,0.3,0.3,0.05,90,4
0.3,0.6,0.3,0.3,0.1,107,4
0.3,0.6,0.3,0.3,0.15,118,4
0.3,0.6,0.3,0.3,0.2,127,4
0.3,0.6,0.3,0.3,0.25,135,4
0.3,0.6,0.3,0.3,0.3,138,4
0.1,0.6,0.05,0.05,0.05,109,5
0.1,0.6,0.05,0.05,0.1,132,5
0.1,0.6,0.05,0.05,0.15,125,5
0.1,0.6,0.05,0.05,0.2,132,5
0.1,0.6,0.05,0.05,0.25,100,5
0.1,0.6,0.05,0.05,0.3,111,5
0.1,0.6,0.05,0.1,0.05,97,5
0.1,0.6,0.05,0.1,0.1,105,5
0.1,0.6,0.05,0.1,0.15,106,5
0.1,0.6,0.05,0.1,0.2,108,5
0.1,0.6,0.05,0.1,0.25,110,5
0.1,0.6,0.05,0.1,0.3,109,5
0.1,0.6,0.05,0.15,0.05,68,5
0.1,0.6,0.05,0.15,0.1,86,5
0.1,0.6,0.05,0.15,0.15,89,5
0.1,0.6,0.05,0.15,0.2,94,5
0.1,0.6,0.05,0.15,0.25,94,5
0.1,0.6,0.05,0.15,0.3,97,5
0.1,0.6,0.05,0.2,0.05,54,5
0.1,0.6,0.05,0.2,0.1,55,5
0.1,0.6,0.05,0.2,0.15,44,5
0.1,0.6,0.05,0.2,0.2,51,5
0.1,0.6,0.05,0.2,0.25,53,5
0.1,0.6,0.05,0.2,0.3,55,5
0.1,0.6,0.05,0.25,0.05,36,5
0.1,0.6,0.05,0.25,0.1,51,5
0.1,0.6,0.05,0.25,0.15,55,5
0.1,0.6,0.05,0.25,0.2,33,5
0.1,0.6,0.05,0.25,0.25,40,5
0.1,0.6,0.05,0.25,0.3,41,5
0.1,0.6,0.05,0.3,0.05,29,5
0.1,0.6,0.05,0.3,0.1,39,5
0.1,0.6,0.05,0.3,0.15,41,5
0.1,0.6,0.05,0.3,0.2,51,5
0.1,0.6,0.05,0.3,0.25,31,5
0.1,0.6,0.05,0.3,0.3,31,5
0.1,0.6,0.1,0.05,0.05,83,5
0.1,0.6,0.1,0.05,0.1,102,5
0.1,0.6,0.1,0.05,0.15,102,5
0.1,0.6,0.1,0.05,0.2,104,5
0.1,0.6,0.1,0.05,0.25,102,5
0.1,0.6,0.1,0.05,0.3,104,5
0.1,0.6,0.1,0.1,0.05,44,5
0.1,0.6,0.1,0.1,0.1,83,5
0.1,0.6,0.1,0.1,0.15,88,5
0.1,0.6,0.1,0.1,0.2,93,5
0.1,0.6,0.1,0.1,0.25,94,5
0.1,0.6,0.1,0.1,0.3,95,5
0.1,0.6,0.1,0.15,0.05,17,5
0.1,0.6,0.1,0.15,0.1,32,5
0.1,0.6,0.1,0.15,0.15,37,5
0.1,0.6,0.1,0.15,0.2,41,5
0.1,0.6,0.1,0.15,0.25,70,5
0.1,0.6,0.1,0.15,0.3,73,5
0.1,0.6,0.1,0.2,0.05,10,5
0.1,0.6,0.1,0.2,0.1,16,5
0.1,0.6,0.1,0.2,0.15,36,5
0.1,0.6,0.1,0.2,0.2,21,5
0.1,0.6,0.1,0.2,0.25,29,5
0.1,0.6,0.1,0.2,0.3,30,5
0.1,0.6,0.1,0.25,0.05,10,5
0.1,0.6,0.1,0.25,0.1,15,5
0.1,0.6,0.1,0.25,0.15,27,5
0.1,0.6,0.1,0.25,0.2,15,5
0.1,0.6,0.1,0.25,0.25,14,5
0.1,0.6,0.1,0.25,0.3,15,5
0.1,0.6,0.1,0.3,0.05,8,5
0.1,0.6,0.1,0.3,0.1,10,5
0.1,0.6,0.1,0.3,0.15,13,5
0.1,0.6,0.1,0.3,0.2,13,5
0.1,0.6,0.1,0.3,0.25,13,5
0.1,0.6,0.1,0.3,0.3,9,5
0.1,0.6,0.15,0.05,0.05,42,5
0.1,0.6,0.15,0.05,0.1,61,5
0.1,0.6,0.15,0.05,0.15,86,5
0.1,0.6,0.15,0.05,0.2,91,5
0.1,0.6,0.15,0.05,0.25,89,5
0.1,0.6,0.15,0.05,0.3,88,5
0.1,0.6,0.15,0.1,0.05,12,5
0.1,0.6,0.15,0.1,0.1,45,5
0.1,0.6,0.15,0.1,0.15,53,5
0.1,0.6,0.15,0.1,0.2,66,5
0.1,0.6,0.15,0.1,0.25,72,5
0.1,0.6,0.15,0.1,0.3,75,5
0.1,0.6,0.15,0.15,0.05,8,5
0.1,0.6,0.15,0.15,0.1,9,5
0.1,0.6,0.15,0.15,0.15,11,5
0.1,0.6,0.15,0.15,0.2,11,5
0.1,0.6,0.15,0.15,0.25,12,5
0.1,0.6,0.15,0.15,0.3,20,5
0.1,0.6,0.15,0.2,0.05,8,5
0.1,0.6,0.15,0.2,0.1,11,5
0.1,0.6,0.15,0.2,0.15,10,5
0.1,0.6,0.15,0.2,0.2,9,5
0.1,0.6,0.15,0.2,0.25,9,5
0.1,0.6,0.15,0.2,0.3,11,5
0.1,0.6,0.15,0.25,0.05,8,5
0.1,0.6,0.15,0.25,0.1,9,5
0.1,0.6,0.15,0.25,0.15,10,5
0.1,0.6,0.15,0.25,0.2,10,5
0.1,0.6,0.15,0.25,0.25,10,5
0.1,0.6,0.15,0.25,0.3,9,5
0.1,0.6,0.15,0.3,0.05,8,5
0.1,0.6,0.15,0.3,0.1,8,5
0.1,0.6,0.15,0.3,0.15,8,5
0.1,0.6,0.15,0.3,0.2,9,5
0.1,0.6,0.15,0.3,0.25,9,5
0.1,0.6,0.15,0.3,0.3,9,5
0.1,0.6,0.2,0.05,0.05,18,5
0.1,0.6,0.2,0.05,0.1,55,5
0.1,0.6,0.2,0.05,0.15,51,5
0.1,0.6,0.2,0.05,0.2,71,5
0.1,0.6,0.2,0.05,0.25,73,5
0.1,0.6,0.2,0.05,0.3,76,5
0.1,0.6,0.2,0.1,0.05,9,5
0.1,0.6,0.2,0.1,0.1,12,5
0.1,0.6,0.2,0.1,0.15,32,5
0.1,0.6,0.2,0.1,0.2,35,5
0.1,0.6,0.2,0.1,0.25,53,5
0.1,0.6,0.2,0.1,0.3,58,5
0.1,0.6,0.2,0.15,0.05,8,5
0.1,0.6,0.2,0.15,0.1,11,5
0.1,0.6,0.2,0.15,0.15,13,5
0.1,0.6,0.2,0.15,0.2,9,5
0.1,0.6,0.2,0.15,0.25,10,5
0.1,0.6,0.2,0.15,0.3,10,5
0.1,0.6,0.2,0.2,0.05,8,5
0.1,0.6,0.2,0.2,0.1,8,5
0.1,0.6,0.2,0.2,0.15,10,5
0.1,0.6,0.2,0.2,0.2,8,5
0.1,0.6,0.2,0.2,0.25,8,5
0.1,0.6,0.2,0.2,0.3,9,5
0.1,0.6,0.2,0.25,0.05,8,5
0.1,0.6,0.2,0.25,0.1,8,5
0.1,0.6,0.2,0.25,0.15,8,5
0.1,0.6,0.2,0.25,0.2,9,5
0.1,0.6,0.2,0.25,0.25,8,5
0.1,0.6,0.2,0.25,0.3,8,5
0.1,0.6,0.2,0.3,0.05,8,5
0.1,0.6,0.2,0.3,0.1,8,5
0.1,0.6,0.2,0.3,0.15,8,5
0.1,0.6,0.2,0.3,0.2,8,5
0.1,0.6,0.2,0.3,0.25,8,5
0.1,0.6,0.2,0.3,0.3,8,5
0.1,0.6,0.25,0.05,0.05,11,5
0.1,0.6,0.25,0.05,0.1,25,5
0.1,0.6,0.25,0.05,0.15,35,5
0.1,0.6,0.25,0.05,0.2,41,5
0.1,0.6,0.25,0.05,0.25,47,5
0.1,0.6,0.25,0.05,0.3,58,5
0.1,0.6,0.25,0.1,0.05,8,5
0.1,0.6,0.25,0.1,0.1,8,5
0.1,0.6,0.25,0.1,0.15,12,5
0.1,0.6,0.25,0.1,0.2,12,5
0.1,0.6,0.25,0.1,0.25,15,5
0.1,0.6,0.25,0.1,0.3,31,5
0.1,0.6,0.25,0.15,0.05,8,5
0.1,0.6,0.25,0.15,0.1,8,5
0.1,0.6,0.25,0.15,0.15,8,5
0.1,0.6,0.25,0.15,0.2,8,5
0.1,0.6,0.25,0.15,0.25,9,5
0.1,0.6,0.25,0.15,0.3,9,5
0.1,0.6,0.25,0.2,0.05,8,5
0.1,0.6,0.25,0.2,0.1,8,5
0.1,0.6,0.25,0.2,0.15,8,5
0.1,0.6,0.25,0.2,0.2,8,5
0.1,0.6,0.25,0.2,0.25,8,5
0.1,0.6,0.25,0.2,0.3,8,5
0.1,0.6,0.25,0.25,0.05,8,5
0.1,0.6,0.25,0.25,0.1,8,5
0.1,0.6,0.25,0.25,0.15,8,5
0.1,0.6,0.25,0.25,0.2,8,5
0.1,0.6,0.25,0.25,0.25,8,5
0.1,0.6,0.25,0.25,0.3,8,5
0.1,0.6,0.25,0.3,0.05,8,5
0.1,0.6,0.25,0.3,0.1,8,5
0.1,0.6,0.25,0.3,0.15,8,5
0.1,0.6,0.25,0.3,0.2,8,5
0.1,0.6,0.25,0.3,0.25,8,5
0.1,0.6,0.25,0.3,0.3,8,5
0.1,0.6,0.3,0.05,0.05,9,5
0.1,0.6,0.3,0.05,0.1,19,5
0.1,0.6,0.3,0.05,0.15,24,5
0.1,0.6,0.3,0.05,0.2,34,5
0.1,0.6,0.3,0.05,0.25,29,5
0.1,0.6,0.3,0.05,0.3,29,5
0.1,0.6,0.3,0.1,0.05,9,5
0.1,0.6,0.3,0.1,0.1,9,5
0.1,0.6,0.3,0.1,0.15,12,5
0.1,0.6,0.3,0.1,0.2,12,5
0.1,0.6,0.3,0.1,0.25,12,5
0.1,0.6,0.3,0.1,0.3,12,5
0.1,0.6,0.3,0.15,0.05,8,5
0.1,0.6,0.3,0.15,0.1,8,5
0.1,0.6,0.3,0.15,0.15,8,5
0.1,0.6,0.3,0.15,0.2,8,5
0.1,0.6,0.3,0.15,0.25,8,5
0.1,0.6,0.3,0.15,0.3,8,5
0.1,0.6,0.3,0.2,0.05,8,5
0.1,0.6,0.3,0.2,0.1,8,5
0.1,0.6,0.3,0.2,0.15,8,5
0.1,0.6,0.3,0.2,0.2,8,5
0.1,0.6,0.3,0.2,0.25,8,5
0.1,0.6,0.3,0.2,0.3,8,5
0.1,0.6,0.3,0.25,0.05,8,5
0.1,0.6,0.3,0.25,0.1,8,5
0.1,0.6,0.3,0.25,0.15,8,5
0.1,0.6,0.3,0.25,0.2,8,5
0.1,0.6,0.3,0.25,0.25,8,5
0.1,0.6,0.3,0.25,0.3,8,5
0.1,0.6,0.3,0.3,0.05,7,5
0.1,0.6,0.3,0.3,0.1,8,5
0.1,0.6,0.3,0.3,0.15,8,5
0.1,0.6,0.3,0.3,0.2,8,5
0.1,0.6,0.3,0.3,0.25,8,5
0.1,0.6,0.3,0.3,0.3,8,5
0.2,0.6,0.05,0.05,0.05,109,5
0.2,0.6,0.05,0.05,0.1,159,5
0.2,0.6,0.05,0.05,0.15,152,5
0.2,0.6,0.05,0.05,0.2,155,5
0.2,0.6,0.05,0.05,0.25,154,5
0.2,0.6,0.05,0.05,0.3,151,5
0.2,0.6,0.05,0.1,0.05,150,5
0.2,0.6,0.05,0.1,0.1,147,5
0.2,0.6,0.05,0.1,0.15,124,5
0.2,0.6,0.05,0.1,0.2,126,5
0.2,0.6,0.05,0.1,0.25,126,5
0.2,0.6,0.05,0.1,0.3,136,5
0.2,0.6,0.05,0.15,0.05,150,5
0.2,0.6,0.05,0.15,0.1,125,5
0.2,0.6,0.05,0.15,0.15,128,5
0.2,0.6,0.05,0.15,0.2,129,5
0.2,0.6,0.05,0.15,0.25,119,5
0.2,0.6,0.05,0.15,0.3,122,5
0.2,0.6,0.05,0.2,0.05,117,5
0.2,0.6,0.05,0.2,0.1,120,5
0.2,0.6,0.05,0.2,0.15,123,5
0.2,0.6,0.05,0.2,0.2,126,5
0.2,0.6,0.05,0.2,0.25,119,5
0.2,0.6,0.05,0.2,0.3,124,5
0.2,0.6,0.05,0.25,0.05,130,5
0.2,0.6,0.05,0.25,0.1,140,5
0.2,0.6,0.05,0.25,0.15,145,5
0.2,0.6,0.05,0.25,0.2,120,5
0.2,0.6,0.05,0.25,0.25,119,5
0.2,0.6,0.05,0.25,0.3,150,5
0.2,0.6,0.05,0.3,0.05,106,5
0.2,0.6,0.05,0.3,0.1,125,5
0.2,0.6,0.05,0.3,0.15,117,5
0.2,0.6,0.05,0.3,0.2,121,5
0.2,0.6,0.05,0.3,0.25,121,5
0.2,0.6,0.05,0.3,0.3,121,5
0.2,0.6,0.1,0.05,0.05,122,5
0.2,0.6,0.1,0.05,0.1,111,5
0.2,0.6,0.1,0.05,0.15,141,5
0.2,0.6,0.1,0.05,0.2,122,5
0.2,0.6,0.1,0.05,0.25,120,5
0.2,0.6,0.1,0.05,0.3,156,5
0.2,0.6,0.1,0.1,0.05,110,5
0.2,0.6,0.1,0.1,0.1,145,5
0.2,0.6,0.1,0.1,0.15,122,5
0.2,0.6,0.1,0.1,0.2,127,5
0.2,0.6,0.1,0.1,0.25,127,5
0.2,0.6,0.1,0.1,0.3,126,5
0.2,0.6,0.1,0.15,0.05,116,5
0.2,0.6,0.1,0.15,0.1,115,5
0.2,0.6,0.1,0.15,0.15,116,5
0.2,0.6,0.1,0.15,0.2,120,5
0.2,0.6,0.1,0.15,0.25,118,5
0.2,0.6,0.1,0.15,0.3,117,5
0.2,0.6,0.1,0.2,0.05,108,5
0.2,0.6,0.1,0.2,0.1,131,5
0.2,0.6,0.1,0.2,0.15,111,5
0.2,0.6,0.1,0.2,0.2,112,5
0.2,0.6,0.1,0.2,0.25,114,5
0.2,0.6,0.1,0.2,0.3,118,5
0.2,0.6,0.1,0.25,0.05,78,5
0.2,0.6,0.1,0.25,0.1,98,5
0.2,0.6,0.1,0.25,0.15,102,5
0.2,0.6,0.1,0.25,0.2,106,5
0.2,0.6,0.1,0.25,0.25,109,5
0.2,0.6,0.1,0.25,0.3,110,5
0.2,0.6,0.1,0.3,0.05,69,5
0.2,0.6,0.1,0.3,0.1,85,5
0.2,0.6,0.1,0.3,0.15,89,5
0.2,0.6,0.1,0.3,0.2,94,5
0.2,0.6,0.1,0.3,0.25,98,5
0.2,0.6,0.1,0.3,0.3,102,5
0.2,0.6,0.15,0.05,0.05,85,5
0.2,0.6,0.15,0.05,0.1,121,5
0.2,0.6,0.15,0.05,0.15,123,5
0.2,0.6,0.15,0.05,0.2,101,5
0.2,0.6,0.15,0.05,0.25,128,5
0.2,0.6,0.15,0.05,0.3,128,5
0.2,0.6,0.15,0.1,0.05,96,5
0.2,0.6,0.15,0.1,0.1,108,5
0.2,0.6,0.15,0.1,0.15,112,5
0.2,0.6,0.15,0.1,0.2,110,5
0.2,0.6,0.15,0.1,0.25,113,5
0.2,0.6,0.15,0.1,0.3,115,5
0.2,0.6,0.15,0.15,0.05,74,5
